position_id,symbol,base,quote,asset_class,side,side_sign,signal_time_utc,signal_ms,entry_time_utc,entry_ms,exit_time_utc,exit_ms,duration_hours,planned_entry,avg_entry,entry_ref,entry_style,planned_stop,planned_tp1,planned_tps,n_planned_tps,planned_dca,risk_dist_abs,risk_dist_pct,tp1_dist_pct,planned_rr,leverage,risk_note,exit_price,exit_type,outcome,r_stated,r_from_prices,roi_card_pct,n_dca_fills,n_stop_moves,n_tp_changes,n_partials,still_open_at_end,confidence,confidence_rank,is_backtestable,data_quality_flags,signal_hour_utc,signal_dow,signal_date_utc,thesis,indicators,market_context,management_story,notes,first_msg,msgs,first_msg_url
BTCUSDT-2026-07-29-long-2,BTCUSDT,BTC,USDT,crypto,long,1.0,2026-07-29T13:26:06Z,1785331566550,2026-07-29T13:27:22Z,1785331642219.0,2026-07-30T11:56:43Z,1785412603933.0,22.5,64100.0,63812.5,63812.5,market,62550.0,,,0,63440,1262.5,1.9785,,,150.0,"GAMBLE ENTER AT YOUR OWN RISK; told anyone not already in to keep the DCA small (25-30%), and told DCA entrants to widen or manually manage their stop to survive wicks",64800.0,take_profit,win,,0.782,232.12,1,0,2,1,False,high,3,True,,13,Wed,2026-07-29,"Re-opened the BTC long at market immediately after his unfilled 64160 limit was cancelled, explicitly as a gamble: he was confident BTC keeps pumping toward 65k and did not want to miss it waiting for a better fill.",,Post-FOMC continuation; he had just exited the runner of the previous long and had been front-run on his limit order,"He polled the channel a minute beforehand ('So should we gamble a long on BTC or no?') and then took the long at 64.1k CMP with the DCA at 63440 and stop at 62550, telling followers 63.7k was fine as a single entry and that he only took the higher fill to play safe. Overnight the 63440 DCA filled at the lows, blending his entry to 63,812.5, and he praised the members who had waited for the DCA level while telling them to widen or manually manage their stops. With the DCA in he pulled his exit from 65k in to 64.6k because 'profits look too good to ignore', booked 50% at 64,578.7 for +180.10% on a 150x card, and offered followers the alternative of simply exiting fully whenever he did. Two hours later he closed the remainder at 64,800 for +232.12% with 'Fully TPed, told ya 65k is coming'.","Fully documented from call to close. MSG 828's 'I'll exit at 63.4k+' is carried into tp_changes as stated but is almost certainly a typo for 64.4k+ — the position was already in profit above 64.3k and 63.4k sits below his own DCA. MSG 823 (the 'should we gamble' poll, one minute before the call) is treated as the position's first appearance.",823,823|824|825|826|827|828|829|830|831|833,https://discord.com/channels/1042855255089623100/1501271173588193290/1532016371905466499
BTCUSDT-2026-07-30-short,BTCUSDT,BTC,USDT,crypto,short,-1.0,2026-07-30T13:58:50Z,1785419930199,2026-07-30T14:04:20Z,1785420260099.0,2026-07-31T05:17:01Z,1785475021177.0,15.2,65200.0,65000.0,65000.0,limit,66600.0,,,0,65400,1600.0,2.4615,,,,50% of size held back for a DCA; followers told a 66k stop would improve their R while he used 66.5k himself,64200.0,take_profit,win,,0.5,188.47,0,1,1,0,False,high,3,True,,13,Thu,2026-07-30,"Flipped short minutes after fully taking profit on the long, fading the push into 65k for a scalp back toward 64.25k.",,BTC pressing into 65k after the pump he had called,"He called the short as a 65.2k limit with half the size kept back for a DCA and a 66.6k stop, then six minutes later revised it: entry taken at market at 65k, DCA at 65.4k, stop tightened to 66.5k. He told followers they could use 66k as a stop to improve their R but stated he was personally using 66.5k. Because he expected to be away for a couple of hours he left a resting TP at 64250 rather than trailing the stop. It filled overnight and he reported it as 'The given TP on BTC was hit @ 64.2k' for +188.47%; the 65.4k DCA was never touched, so his average stayed at the 65k CMP fill.",He quotes the fill at 64.2k although the resting order was set at 64250 — exit_price uses his stated 64.2k. Leverage is left null because no card was posted with this close.,834,834|835|836|837|839,https://discord.com/channels/1042855255089623100/1501271173588193290/1532386995912048730
ETHUSDT-2026-07-30-short-not-taken,ETHUSDT,ETH,USDT,crypto,short,-1.0,2026-07-30T14:13:27Z,1785420807638,,,,,,,,,,1950.0,,,0,,,,,,,,,not_taken,not_taken,,,,0,0,0,0,False,medium,2,False,,14,Thu,2026-07-30,Wanted to short ETH with 1950 as the stop but was outside and got there too late to place it.,,he was away from his desk,"He flagged that he had wanted to short ETH with a 1950 stop but was outside and it had got too late to take, so the idea was published and never acted on. No entry price or target was given. Two days later he did start an ETH short, but from 1840 and with no stop at all, so it is recorded separately.","Idea only - never entered, and the only number attached is the 1950 stop. Included for completeness as a not-taken call.",838,838,https://discord.com/channels/1042855255089623100/1501271173588193290/1532390676157829292
BTCUSDT-2026-07-31-long,BTCUSDT,BTC,USDT,crypto,long,1.0,2026-07-31T07:23:26Z,1785482606193,2026-07-31T07:23:26Z,1785482606193.0,2026-07-31T14:08:19Z,1785506899569.0,6.7,63969.0,63969.0,63969.0,market,62700.0,65000.0,65000,1,,1269.0,1.9838,1.6117,0.812,,slightly risky setup because of the monthly close; he told members to go half risk while the trade sat at breakeven,62700.0,stop_loss,loss,,-1.0,,0,0,0,0,False,high,3,True,,7,Fri,2026-07-31,"Flipped straight back long at market right after the short's target filled, still expecting continuation to 65k, while acknowledging the monthly close made it a risky setup.",monthly close,Monthly close day — he warned it can pump or dump real fast,"He longed at 63,969 CMP within minutes of the short closing, with a 65k target and a 62.7k stop, calling it a slightly risky setup at the moment he gave it. An hour later he reminded members that the monthly close that day could pump or dump fast, said the position was sitting at breakeven and told them to go half risk. It never worked: at 17:08 he announced he had been stopped out, noting it was his first BTC stop in a month and a risk he had taken on himself. He immediately said he would look to long again around 62.2k, and shortly after that he would wait for some stability first, expecting 63.5-64.1k over the weekend before a move down.","exit_price 62700 is carried over from the stop level in his own call (MSG 840) — he announced the stop-out but never restated the fill, and no PnL card was posted. Only the outcome, not the exact fill, is certain.",840,840|841|844,https://discord.com/channels/1042855255089623100/1501271173588193290/1532649878084259901
BNBUSDT-2026-07-31-long,BNBUSDT,BNB,USDT,crypto,long,1.0,2026-07-31T11:04:14Z,1785495854503,,,2026-08-02T15:58:34Z,1785686314591.0,,586.6,,586.6,limit,570.0,600.0,600,1,,16.6,2.8299,2.2844,0.807,,,587.0,breakeven,breakeven,,0.024,,0,0,0,0,False,medium,2,True,,11,Fri,2026-07-31,"BNB looked set for 600-603 by the weekend, and he would only take it on a pullback into 582-586.",,He expected the move to complete by the weekend; BNB instead sold off and recovered.,"He flagged BNB as looking very good for a long toward 600-603 by the weekend, but only if he could get 582-586. Three hours later he placed the limit: entry 586.6, TP 600, SL 570. By the next morning it had filled and both his open positions - this long and the UNI hedge short - were 'running in decent profits'. Then BNB turned: on 2 August he said 'luckily we survived BNB, almost at BE, can exit around BE', and that evening he took it off - 'Officially closing BNB slightly above BE @ 587'. Three days later he had to admit the exit was wrong: BNB never hit the stop and went on to hit the target, last trading at 599.41 with a 605.50 high - 'hard luck', though he still had 9 TPs in under 9 days.","The 586.6 limit filled at a time he never stated - it was already running by the 1 August 09:35 check-in - so entry_time and duration are null. Closed at 587, forty cents above the limit entry, and he described it himself as slightly above breakeven; treated as breakeven rather than a win.",842,842|845|850|857|859|890,https://discord.com/channels/1042855255089623100/1501271173588193290/1532705445523755038
ARKMUSDT-2026-07-31-long,ARKMUSDT,ARKM,USDT,crypto,long,1.0,2026-07-31T13:37:44Z,1785505064301,2026-07-31T13:37:44Z,1785505064301.0,2026-07-31T15:38:00Z,1785512280598.0,2.0,,0.096,0.096,market,0.093,,,0,,0.003,3.125,,,50.0,not an official setup - he had had 40+ setups that month and was chilling,,manual_close,win,0.5,,67.07,0,0,0,0,False,high,3,True,,13,Fri,2026-07-31,"An off-the-books scalp long on ARKM from market with the daily low, 0.093, as the stop - explicitly not an official setup because he had already posted 40+ that month.",daily low,,"He mentioned ARKM looked nice and that anyone who wanted could long from CMP using the daily low, 0.093, as a stop - explicitly not an official setup. Two hours later he was out: it had moved 0.5R from 0.096 and he had taken profit because he only wanted a scalp, with the 50x card at +67.07%. In the same message he told anyone still in to move their stop to entry at 0.096 and set a target at 0.1.","He never quotes an exit price - only that it moved 0.5R from 0.096 - so exit_price is null rather than computed from the stop distance. The stop-to-entry move and the 0.1 target in his exit message are advice for followers still in the trade; he was already out, so neither is recorded as his own action.",843,843|847,https://discord.com/channels/1042855255089623100/1501271173588193290/1532744074216603749
UNIUSDT-2026-07-31-short,UNIUSDT,UNI,USDT,crypto,short,-1.0,2026-07-31T15:30:38Z,1785511838539,2026-07-31T15:30:38Z,1785511838539.0,2026-08-01T06:35:00Z,1785566100898.0,15.1,4.25,4.24,4.24,market,4.44,,,0,,0.2,4.717,,,75.0,"'I risk 2% on ALTs, 3-5% on BTC'. Stop defined as a 4h close above 4.44.",4.088,take_profit,win,,0.76,267.66,0,0,0,0,False,medium,2,True,,15,Fri,2026-07-31,"A UNI short taken to hedge the long side of his book, stopped only on a 4h close above 4.44.",4h close,Run alongside his BNB long as the hedge in a long/short pair.,"He opened a UNI short at 4.25 CMP explicitly to hedge his long, with the stop set on a 4h close above 4.44 and a reminder of his sizing rules - 2% on alts, 3-5% on BTC. The next morning both sides of the book were in decent profit, and he took the short off: 'I have TPed UNI here', with the card at 4.088 (+267.66% on 75x, entry 4.24). For anyone still in he suggested a different plan from his own: take 50% there and TP fully at 3.99.","He said he had TPed 'here' but the share card he posted still shows the position open at a 4.088 mark, so the exit price is read from that mark. The 50%-now / 3.99-full plan was follower guidance; he closed in full.",846,846|850,https://discord.com/channels/1042855255089623100/1501271173588193290/1532772487429885982
HYPEUSDT-2026-08-01-long,HYPEUSDT,HYPE,USDT,crypto,long,1.0,2026-08-01T08:27:43Z,1785572863802,2026-08-01T08:50:34Z,1785574234667.0,2026-08-03T14:44:38Z,1785768278096.0,53.9,52.4,,52.4,market,48.6,,,0,50,3.8,7.2519,,,,only 25% of funds kept for the optional DCA at 50,54.0,take_profit,win,,0.421,109.69,0,0,3,1,False,medium,2,True,,8,Sat,2026-08-01,He thought it was do or die for HYPE and wanted the long right there.,,,"He said he was more interested in HYPE than anything else - a do or die moment - and twenty minutes later posted the long: 52.4 CMP or a limit at 52.05, an optional DCA at 50 for which he kept 25% of funds, stop 48.6. He held it through the next day, reported it green, and before going to sleep set the take profit at 54, saying he would move it to 55 if he woke up and saw strength. On the afternoon of 3 August he took profit at 53.5 because HYPE was moving slower than expected, telling members they could take a small one there and a bigger one at 54-55. Thirty-eight minutes later the 54 target hit and he confirmed he was out, adding that anyone still in could carry on to 55-56 but should take at least half.","Two closes are reported 38 minutes apart - a 100% close at 53.5 (+109.69%) in msg 871 and 'HYPE TP hit @ 54, I'm out' in msg 873 - and they cannot both be his full exit. The 54 exit is treated as final and the 53.5 close is recorded as a partial. He never states his own fill or an average, and the 50 DCA is never reported as filled.",851,851|852|859|865|866|867|871|873,https://discord.com/channels/1042855255089623100/1501271173588193290/1533028445934583909
BTCUSDT-2026-08-01-long,BTCUSDT,BTC,USDT,crypto,long,1.0,2026-08-01T08:27:43Z,1785572863802,,,2026-08-05T12:38:28Z,1785933508172.0,,63000.0,62512.3,62512.3,market,61400.0,,,0,,1112.3,1.7793,,,500.0,he said he would not rush it because he was already risking on BNB and HYPE; offered followers a 61.4k wide stop or a 62k tight stop,64500.0,take_profit,win,,1.787,,0,0,3,1,False,low,1,True,low_confidence_reconstruction,8,Sat,2026-08-01,"A swing/scalp long into the 62-65k August range he had publicly called, bought on the dip below the 63k he first published rather than at his own stated level.",,BTC chopping in the 62-65k range he had called for August; he was already carrying risk on BNB and HYPE,"He first offered this as an option rather than a call — 'a swing on BTC can be taken from CMP (63k) with an SL of 61.4k' — and that evening described the same idea as a scalp with either a 61.4k wide or 62k tight stop, saying he would not rush it because he was already risking on BNB and HYPE. He never announced his own fill; the next morning he disclosed that his entry had been 62.5k, took 50% off at 63.5k and told followers they were up 2R with a 62k stop or almost 1R with the 61.4k stop, planning to be fully out by 64k. He held the rest instead: on 3 Aug he posted his own open 500x card from 62,512.3 and said he 'should have given BTC long too' because he had been waiting for 61.8k, and over the next day he kept publishing 64.5k and then 64.4-64.6k as the target. On 5 Aug that target was hit at 64.5k and he closed with 'BTC target hit as well @64.5, some of you longed with ETH'.","The most inferred record in this file. (1) The 63k CMP swing published on 1 Aug and his own 62.5k fill are treated as one position; MSG 855 that evening ('not gonna rush') implies he had not taken the 63k call yet, so the actual entry time is unknown and duration_hours is null. (2) The 3 Aug 500x card from 62,512.3 is read as this same position still open rather than a fresh long, on the strength of the identical price — if it was a new 3 Aug entry then this record merges two trades. (3) The exit is inferred from MSG 887's tp_hit at the 64.5k target he had been publishing; he never explicitly said 'closing my long'. (4) The 2R / almost-1R figures are for followers using the 62k and 61.4k stops — he never said which stop he used himself, so r_multiple is null. (5) MSG 878 and 880 (4 Aug) read as though he were flat and hunting a new long, which argues against him still holding this one.",851,851|855|856|870|878|880|883|887,https://discord.com/channels/1042855255089623100/1501271173588193290/1533028445934583909
ETHUSDT-2026-08-01-short,ETHUSDT,ETH,USDT,crypto,short,-1.0,2026-08-01T18:42:13Z,1785609733148,2026-08-01T18:42:13Z,1785609733148.0,,,,1840.0,1840.0,1840.0,,,1700.0,1700|1750,2,2000,,,7.6087,,100.0,"1% margin with max leverage (later stated as 1% at 100x); held deliberately without a SL, which he does not recommend to others - anyone using a SL should not add",,unknown,unknown,,,,0,0,0,0,False,low,1,False,low_confidence_reconstruction,18,Sat,2026-08-01,"Shorted ETH into the spike after Saylor's sell news dumped BTC, held on 1% margin with no stop and a plan to add higher.",news,"Saylor's sell news, BTC dumped","He started the short from 1840 on 1% margin at max leverage, openly without a stop loss and floating 2k as the level he might use, inviting anyone who wanted to join. Forty minutes later he said he would add another 1% around 2k if it got there, but that anyone running a stop should not add. Through 2 August he kept flagging it as the ETH short without a SL and said he was not planning to close before 1700-1750 at least, restating entry 1840 at 1% and 100x. On 3 August he noted the Monday pump had not come but the short was in green - and after that the position simply disappears from the log.","No exit was ever posted. He opens separate ETH shorts at 1920 on 5 and 7 August, each with its own stop and both closed out, so this stop-less 1840 short either ran alongside them unmentioned, was folded into them, or was closed silently. Fate and result unknown; the 2k add was never reported as filled.",853,853|854|859|860|867,https://discord.com/channels/1042855255089623100/1501271173588193290/1533183087180255364
ZECUSDT-2026-08-02-long,ZECUSDT,ZEC,USDT,crypto,long,1.0,2026-08-02T11:07:13Z,1785668833294,2026-08-02T11:07:13Z,1785668833294.0,2026-08-02T20:36:35Z,1785702995810.0,9.5,473.5,,473.5,market,450.0,487.0,487,1,460,23.5,4.963,2.8511,0.574,,Half risk trade - weekend plus longs seem shaky,490.0,take_profit,win,,0.702,168.99,0,0,1,0,False,high,3,True,,11,Sun,2026-08-02,"A half-risk ZEC long from 473.5 into the weekend with a 25% DCA leg below, sized down because longs were looking shaky.",,"weekend, and longs looking shaky","He called it at 473.5 CMP with a 25% DCA at 460, a first target at 487 and a 450 stop, at half risk because it was the weekend and longs looked shaky. In the evening he confirmed he was still holding it alongside HYPE, and just before midnight took profit at 490 - better than his own target - for +168.99%. Minutes later, answering a member who asked whether he takes full TPs, he confirmed that he does, and said the next target on ZEC could be 510.","No entry fill or DCA fill was ever posted, so avg_entry is unknown; the 490 exit and the +168.99% are his own figures with no closing card quoted. The 510 'next TP' is for anyone still in - he was already out.",858,858|859|862|863,https://discord.com/channels/1042855255089623100/1501271173588193290/1533430971158761562
ETHUSDT-2026-08-02-long,ETHUSDT,ETH,USDT,crypto,long,1.0,2026-08-02T17:03:22Z,1785690202828,2026-08-02T17:03:22Z,1785690202828.0,2026-08-02T21:49:38Z,1785707378048.0,4.8,1862.0,,1862.0,market,1832.0,1892.0,1892|1900,2,,30.0,1.6112,1.6112,1.0,,Half risk long,,take_profit,win,,,329.17,0,0,0,0,False,medium,2,True,,17,Sun,2026-08-02,"Expected ETH to give 1900 on a Sunday-Monday pump before heading lower, so he took a half-risk long from 1862 for 1892-1900.",4H close,expected a Sunday-Monday pump then lower prices,"He called the half-risk long at 1862 CMP for 1892-1900, with the stop as a 4H close under 1842 or a hard 1832, saying ETH would probably give 1900 on the Sunday-Monday pump and then head lower. Under five hours later the target filled - 'here you go guys, ETH TP hit as well', +329.17% on the card, straight after the same result on ZEC. He never posted the fill price. The next morning he framed it as the longs being closed in profit while his separate ETH short went green.","No exit price was posted, only the ROI figure, so exit_price is null against a 1892-1900 target zone. The hard stop 1832 is recorded; the primary stop condition was a 4H close under 1842.",861,861|864,https://discord.com/channels/1042855255089623100/1501271173588193290/1533520601480691875
ZECUSDT-2026-08-03-long,ZECUSDT,ZEC,USDT,crypto,long,1.0,2026-08-03T12:32:50Z,1785760370375,2026-08-03T13:35:02Z,1785764102483.0,2026-08-05T13:04:08Z,1785935048632.0,47.5,482.0,,482.0,market,460.0,495.0,495|510,2,,22.0,4.5643,2.6971,0.591,,25% held back for DCA,482.0,breakeven,breakeven,,0.0,,0,1,0,0,False,high,3,True,,12,Mon,2026-08-03,He had flagged ZEC as ready for higher and wanted the 480-482 zone; he got it at 482 and targeted 495-510.,EMA,,"An hour after saying ZEC looked ready for higher and that he would try to long 480-482, he took it at 482 CMP with a 460 stop, 495-510 targets and 25% held back for a DCA. Half an hour later it missed his target by a dollar, and rather than close he moved the stop to entry at 482 with the card showing +91.49%. Two days later that decision cost him: it missed the target by about half a dollar, came back and hit the breakeven stop - and then went on to hit both targets without him. The chart he posted shows the 495 line against a 494.48 high, with the EMA-200 at 478.","Both 'missed TP by' messages (by $1 on 3 Aug, by ~$0.50 on 5 Aug) refer to the same 495 target. The exit price is his stop level, 482 - no fill was quoted. first_seen is the plan message an hour before the call, since it names the same 480-482 zone.",868,868|869|872|889,https://discord.com/channels/1042855255089623100/1501271173588193290/1533814905503748196
SPCXUSDT-2026-08-03-long,SPCXUSDT,SPCX,USDT,crypto,long,1.0,2026-08-03T14:49:14Z,1785768554135,,,,,,,107.82,107.82,,,,,0,,,,,,,,,unknown,win,,,,0,0,0,2,True,low,1,False,low_confidence_reconstruction,14,Mon,2026-08-03,"A long he had called publicly on X rather than in the server, held through a 20% pump and into earnings.",earnings,earnings coming up,"This position surfaces sideways: a recap card on 3 August reveals an open SPCX long from 107.82, +89.38% with price at 112.01, that had never been called in the server. Late that night he took profit at 115 for anyone who had followed the call from his X account, while continuing to hold himself. The next evening SPCX was up 15% from the X call and he said he was excited for earnings and just hoped they would not kick him out at breakeven; a few hours later he took another 20% off after a 20% pump, still holding the remainder. Nothing more is ever said about SPCX.","The entry (107.82) comes only from share cards; there is no call, stop or target in this file and the entry time is unknown, so duration cannot be given. Recorded as a win because he banked profit on at least two partials, but the final exit is never reported - he was still holding at his last mention on 4 August and the file then goes quiet on SPCX for the remaining 17 days. [AUDIT] Audit: reconstructed entirely from share cards — no call, stop, target or exit exists. His last word (MSG 882) is that he took another 20% and was still holding; SPCX never reappears. Marked still open.",874,874|876|881|882,https://discord.com/channels/1042855255089623100/1501271173588193290/1533849230681309194
ETHUSDT-2026-08-04-long,ETHUSDT,ETH,USDT,crypto,long,1.0,2026-08-04T14:35:14Z,1785854114773,2026-08-04T14:35:14Z,1785854114773.0,2026-08-05T12:33:19Z,1785933199199.0,22.0,1867.0,,1867.0,market,1806.0,1892.0,1892|1898,2,1846,61.0,3.2673,1.339,0.41,,DCA 25%,1882.0,manual_close,win,,0.246,114.52,0,0,0,0,False,medium,2,True,,14,Tue,2026-08-04,Long ETH from 1867 for 1892-1898 with a 25% DCA at 1846 and a 1806 stop.,EMA|resistance,BTC rejected from the daily EMA and resistance while ETH barely moved,"He called the long at 1867 CMP with a 25% DCA at 1846, targets 1892-1898 and a 1806 stop, restating the target zone five minutes later. Overnight it stalled: BTC rejected from the daily EMA and resistance while ETH barely moved, and with the position back at breakeven he offered followers the exit while saying he would take the risk himself and DCA - quoting the level as 1946, almost certainly a typo for 1846. The next afternoon he closed the whole thing at 1882 for +114.52% rather than wait for 1892, telling anyone who wanted to keep holding to move their stop to entry (1867) and take profit at 1892.","The DCA level in MSG 883 is written as 1946 - above the entry - and is treated as a typo for the 1846 DCA from the call; no DCA fill was ever confirmed, so dca_fills is empty. The stop-to-entry and 1892 TP in the closing message are instructions for followers who kept holding, not his own actions.",879,879|880|883|886,https://discord.com/channels/1042855255089623100/1501271173588193290/1534208098007515209
GOLD-2026-08-05-short,GOLD,XAU,USD,metal,short,-1.0,2026-08-05T10:24:45Z,1785925485262,2026-08-05T10:24:45Z,1785925485262.0,2026-08-05T23:39:43Z,1785973183223.0,13.2,4162.0,4182.0,4182.0,,4269.0,,,0,,87.0,2.0803,,,,"'Wide SL so manage risk' - 107 points from entry, with 30% reserved for a DCA.",,stop_loss,loss,,,,1,1,0,0,False,high,3,False,,10,Wed,2026-08-05,A gold short from 4162 with a deliberately wide stop and a third of the size kept back to average up.,,"He still expected gold under 4k, but only after a push to 4350-4400.","He shorted gold from 4162, holding 30% back for a DCA and warning that the 4269 stop was wide so members should manage risk. Ninety minutes later gold had gone against him and he added the reserved 30% at 4209, widening the stop to 4280; by mid-afternoon his average was 4182. It never worked: 'Sorry guys, GOLD stopped, came near BE after DCA but thought we would get some green' - it had come back close to breakeven after the average-up and he held for green instead of taking the escape. In the same message he set out where he wanted to be next: gold under 4k again, but only after 4350-4400.",No target was ever published and no exit price was stated at the stop - the effective stop at the time was the widened 4280 (planned_stop holds the original 4269). r_multiple is null: he never gave an R for the loss.,884,884|885|888|897,https://discord.com/channels/1042855255089623100/1501271173588193290/1534507447534751764
HYPEUSDT-2026-08-05-short,HYPEUSDT,HYPE,USDT,crypto,short,-1.0,2026-08-05T12:43:37Z,1785933817416,,,,,,58.5,,58.5,,,,,0,,,,,,,,,never_filled,not_taken,,,,0,0,0,0,False,high,3,False,,12,Wed,2026-08-05,He wanted to short HYPE but not at 57.3 - he thought 58.5-59 was gettable and waited for it.,,,"He said he wanted to enter a HYPE short at the then-current 57.3 but believed 58.5-59 was gettable, so he waited and left a limit order at 58. It never filled: the next day he reported that his 58 short order was still sitting there and price had reversed from 53.999 without ever tagging it. No position was opened.","A resting limit that never filled, so exit_type is never_filled and the outcome is recorded as not_taken (no position ran). The zone he first named (58.5-59) and the order he actually left (58) differ slightly; no stop or target was ever published. [AUDIT] Audit: planned_entry 58.5 was the zone he wanted; the order he actually left was at 58 (MSG 901).",888,888|901,https://discord.com/channels/1042855255089623100/1501271173588193290/1534542395121729617
ETHUSDT-2026-08-05-long,ETHUSDT,ETH,USDT,crypto,long,1.0,2026-08-05T13:51:42Z,1785937902173,2026-08-05T13:51:42Z,1785937902173.0,2026-08-05T16:22:58Z,1785946978850.0,2.5,1870.0,1871.53,1871.53,market,1830.0,,,0,,41.53,2.219,,,,Leave 30% for DCA,1890.27,manual_close,win,,0.451,200.26,0,0,0,0,False,medium,2,True,,13,Wed,2026-08-05,"Re-entered ETH long at 1870 an hour after closing the previous one, expecting the 4h 200 EMA to bounce price.",EMA|daily high,ETH could not reach the previous daily high,"An hour and a half after closing his last ETH long he called a new one at 1870 CMP with a 1830 stop and 30% held back for a DCA, giving no target. Forty minutes in he pointed out ETH could not even reach the last daily high and named a DCA at 1852, expecting the 4h 200 EMA to bounce price - then two minutes later said 1852 was a typo, without ever giving the corrected level. It bounced anyway: at 19:22 he closed the lot at 1890.27 from 1871.53 for +200.26%.","The DCA level is unusable - posted as 1852, then retracted as a typo with no replacement - so planned_dca is empty and no fill is recorded. Entry 1871.53 on the card is slightly above the 1870 CMP call.",891,891|892|893|894,https://discord.com/channels/1042855255089623100/1501271173588193290/1534559527834222623
ETHUSDT-2026-08-05-short,ETHUSDT,ETH,USDT,crypto,short,-1.0,2026-08-05T18:23:48Z,1785954228933,2026-08-05T18:23:48Z,1785954228933.0,2026-08-06T13:25:06Z,1786022706878.0,19.0,1920.0,,1920.0,market,1950.0,,,0,,30.0,1.5625,,,300.0,"Half risk trade since the SL is manual, use small margin; not tagged because he did not think the trade was important enough",1892.0,manual_close,win,1.0,0.933,235.1,0,0,0,0,False,high,3,True,,18,Wed,2026-08-05,Short ETH from 1920 with the stop as a 4h close above 1950 - a low-conviction scalp he did not even tag.,4h close,not stated,"He shorted at 1920 CMP with a manual stop (4h close above 1950), half risk and small margin, saying the trade was not important enough to tag. Through the next morning he was still in it and admitted it had gone nearly 1R without him booking anything. At 16:25 he closed it at 1892 for a clean 1R, +235.1% at 300x, and told followers they could keep 50% and let it run down to 1885.","r_multiple 1 is his own statement ('1R done'), not computed. The 50%-to-1885 instruction is follower guidance issued as he closed in full.",896,896|898|899,https://discord.com/channels/1042855255089623100/1501271173588193290/1534628007229132902
BTCUSDT-2026-08-06-short,BTCUSDT,BTC,USDT,crypto,short,-1.0,2026-08-06T09:27:31Z,1786008451961,,,2026-08-10T16:21:18Z,1786378878403.0,,64800.0,65024.1,65024.1,,66000.0,63900.0,63900,1,65390,975.9,1.5008,1.7287,1.152,150.0,kept some size back for a DCA; the published stop was a 4h close above 66k or a hard 66.3k,64060.0,take_profit,win,,0.988,119.86,1,2,4,1,False,medium,2,True,,9,Thu,2026-08-06,"Faded the push above 64k he had been waiting for since 3 Aug, shorting alongside ETH with the plan to cover in the 63.8-63.9k area.",EMA 200 (15m),He had said he would short a 64k break or a 63.9 rejection; the weekend looked pumpy at 66-67k and BTC kept bouncing off the 15m EMA 200,"He had said on 3 Aug that he would short BTC on a break of 64k or a rejection from 63.9k and would mention it if he took it; he took it the night of 5 Aug alongside ETH and only disclosed it at midday on 6 Aug with a card showing entry 64,823 and a 66k stop. That evening he restated the full setup — entry 64.8k, DCA 65390, TP 63900, 4h close above 66k or hard SL 66.3k — added 63.3k as a second target, and the next day published a wider alternative for followers (two 25% DCAs at 65.4k and 65.8k with a 67.8k stop) to survive a pumpy weekend, while saying he himself was holding at 66.3k and would just short again if stopped. It went against him for days: he told followers they could exit in small profits and re-enter at 65.3-65.8k (telling those who did to move their stop to entry, book 50% and target 64.6k), reported the position around breakeven with the TP missed by $200, told anyone who wanted out to exit or halve risk, and kept holding 'since Thursday'. On 10 Aug the 65390 DCA finally filled for a blended 65,024.1, he pulled the target in to 64.4-64.5k, booked 75% at 64,504.5 for +119.86%, tightened the runner to 63990 and closed the last 25% at 64,060.","entry_time is unknown — he shorted 'last night' and disclosed it the following midday — so duration_hours is null; in practice the trade was held roughly five days (night of 5-6 Aug to the evening of 10 Aug). The 65.3-65.8k re-entry guidance (MSG 907, 910, 914) and the wider two-DCA alternative setup (MSG 908) are follower instructions, not his own actions — he stated throughout that he was still holding the original — so they appear in the story rather than in partials/stop_moves. Leverage on the disclosure card is not stated (+14.93% on a 48-point move implies roughly 200x), so only the stated 150x from the 10 Aug card is recorded. His pre-trade plans to short a 64k break (MSG 866, 875 on 3 Aug) are the origin of the idea but are not counted as this position's start.",898,898|900|902|903|907|908|910|913|914|915|916|918|921|924|926,https://discord.com/channels/1042855255089623100/1501271173588193290/1534855435092230227
GOLD-2026-08-06-short,GOLD,XAU,USD,metal,short,-1.0,2026-08-06T13:49:55Z,1786024195089,,,,,,4350.0,,4350.0,,,,,0,,,,,,,,,not_taken,not_taken,,,,0,0,0,0,False,medium,2,False,,13,Thu,2026-08-06,"After being stopped on the 4162 short he still wanted the trade, but only from 4350-4400 - the level he thought gold had to reach before breaking under 4k.",,Follows his stop-out that morning; he expected gold under 4k again after a push to 4350-4400.,"Hours after being stopped out of the 4162 short he restated the plan he had voiced that morning - gold under 4k again, but only after 4350-4400 - as a trade he had wanted to take: 'Gold wanted to short from 4350 reversed earlier'. Price turned before reaching his level, so no order was ever placed and no entry, stop or target was published.","Mentioned retrospectively rather than posted as a call - no stop or target, and it is not fully clear whether he had a resting order or simply an intention, so it is recorded as not_taken rather than never_filled. The seed of the idea is the 4350-4400 forecast in msg 897, which belongs to the stopped-out 5 August short.",901,901,https://discord.com/channels/1042855255089623100/1501271173588193290/1534921466557239359
